0	0.3685
0	0.3673
0	0.3676
0	0.3672
0	0.3673
0	0.3683
0	0.3691
0	0.3682
0	0.3686
0	0.3689
0	0.3684
0	0.3667
0	0.3666
0	0.3668
0	0.3694
0	0.3707
0	0.3693
0	0.3685
0	0.3699
0	0.3701
0	0.3687
0	0.3688
0	0.3673
0	0.3673
0	0.3682
0	0.3699
0	0.3686
0	0.3677
0	0.3669
0	0.3681
0	0.3689
0	0.3697
0	0.3697
0	0.3698
0	0.3706
0	0.3692
0	0.3695
0	0.3699
0	0.3698
0	0.3701
0	0.3697
0	0.3712
0	0.3716
0	0.3718
0	0.3707
0	0.3702
0	0.3692
0	0.3682
0	0.3675
0	0.3685
0	0.3675
0	0.3682
0	0.366
0	0.3645
0	0.3653
0	0.3643
0	0.3639
0	0.364
0	0.3636
0	0.3643
0	0.3634
0	0.3608
0	0.3607
0	0.3593
0	0.3597
0	0.3601
0	0.3611
0	0.3626
0	0.3626
0	0.361
0	0.3594
0	0.3552
0	0.356
0	0.3579
0	0.3579
0	0.3581
0	0.3584
0	0.3593
0	0.3593
0	0.3592
0	0.3587
0	0.3576
0	0.3572
0	0.3569
0	0.3577
0	0.3574
0	0.3588
0	0.3585
0	0.3571
0	0.3571
0	0.3585
0	0.3584
0	0.3585
0	0.3586
0	0.3592
0	0.3587
0	0.3585
0	0.3587
0	0.3586
0	0.3587
0	0.3585
0	0.3582
0	0.3589
0	0.3594
0	0.3589
0	0.3597
0	0.359
0	0.3611
0	0.3609
0	0.3615
0	0.3587
0	0.3587
0	0.3572
0	0.3577
0	0.3584
0	0.3573
0	0.3569
0	0.3565
0	0.3573
0	0.3579
0	0.3584
0	0.3586
0	0.3582
0	0.3583
0	0.3593
0	0.3594
0	0.3592
0	0.3591
0	0.3584
0	0.3585
0	0.3591
0	0.3594
0	0.3592
0	0.3591
0	0.3575
0	0.3582
0	0.3597
0	0.3571
0	0.3575
0	0.3575
0	0.357
0	0.3573
0	0.3567
0	0.3563
0	0.3558
0	0.357
0	0.353
0	0.3527
0	0.3517
0	0.3508
0	0.3486
0	0.3484
0	0.3472
0	0.3451
0	0.3439
0	0.3449
0	0.3463
0	0.3465
0	0.3457
0	0.3456
0	0.3459
0	0.3451
0	0.3448
0	0.3438
0	0.3454
0	0.3468
0	0.3463
0	0.3463
0	0.3475
0	0.3477
0	0.3479
0	0.347
0	0.3461
0	0.3457
0	0.3452
0	0.3458
0	0.3467
0	0.3474
0	0.3465
0	0.3458
0	0.3469
0	0.3459
0	0.3462
0	0.3459
0	0.3464
0	0.3462
0	0.3453
0	0.346
0	0.3466
0	0.3473
0	0.3458
0	0.3453
0	0.3435
0	0.3455
0	0.3444
0	0.3439
0	0.345
0	0.3453
0	0.3452
0	0.3457
0	0.3455
0	0.3459
0	0.3457
0	0.3467
0	0.346
0	0.3468
0	0.3458
0	0.3454
0	0.3457
0	0.3456
0	0.346
0	0.3461
0	0.3462
0	0.3462
0	0.3458
0	0.3454
0	0.3455
0	0.3454
0	0.3454
0	0.3452
0	0.3452
0	0.3457
0	0.3444
0	0.3443
0	0.3442
0	0.344
0	0.3395
0	0.3396
0	0.3405
0	0.3397
0	0.3393
0	0.3398
0	0.3385
0	0.3405
0	0.3422
0	0.3421
0	0.3414
0	0.3423
0	0.3429
0	0.3435
0	0.3421
0	0.3431
0	0.3442
0	0.3442
0	0.3438
0	0.3422
0	0.3411
0	0.3384
0	0.3355
0	0.3363
0	0.3346
0	0.3369
0	0.3368
0	0.337
0	0.338
0	0.3386
0	0.3383
0	0.338
0	0.3379
0	0.338
0	0.3387
0	0.3381
0	0.3388
0	0.338
0	0.3375
0	0.3385
0	0.3397
0	0.3387
0	0.3377
0	0.337
0	0.3345
0	0.3367
0	0.3369
0	0.3378
0	0.3371
0	0.3375
0	0.3382
0	0.3384
0	0.3385
0	0.3377
0	0.3376
0	0.3385
0	0.3384
0	0.3383
0	0.3381
0	0.3383
0	0.338
0	0.3387
0	0.3382
0	0.338
0	0.3368
0	0.3389
0	0.3389
0	0.3395
0	0.3392
0	0.3389
0	0.3391
0	0.3391
0	0.3397
0	0.3394
0	0.3382
0	0.3384
0	0.3392
0	0.34
0	0.3398
0	0.34
0	0.3394
0	0.3391
0	0.3399
0	0.3392
0	0.3396
0	0.3399
0	0.3405
0	0.3408
0	0.3414
0	0.3424
0	0.3434
0	0.3421
0	0.3431
0	0.3436
0	0.344
0	0.3439
0	0.3443
0	0.3446
0	0.3449
0	0.3453
0	0.3448
0	0.3445
0	0.3438
0	0.3432
0	0.343
0	0.3432
0	0.344
0	0.3451
0	0.3444
0	0.3452
0	0.3451
0	0.3432
0	0.3439
0	0.3434
0	0.3412
0	0.3412
0	0.3407
0	0.3409
0	0.3406
0	0.3414
0	0.3409
0	0.341
0	0.3412
0	0.3413
0	0.3407
0	0.3408
0	0.3404
0	0.3406
0	0.3409
0	0.3407
0	0.3408
0	0.3409
0	0.3409
0	0.3409
0	0.3407
0	0.3408
0	0.3409
0	0.3415
0	0.3415
0	0.3418
0	0.342
0	0.3422
0	0.3426
0	0.3427
0	0.3424
0	0.3426
0	0.3423
0	0.3421
0	0.3429
0	0.3424
0	0.3425
0	0.3425
0	0.3431
0	0.3434
0	0.344
0	0.3441
0	0.3432
0	0.3435
0	0.3437
0	0.3433
0	0.3432
0	0.343
0	0.3435
0	0.3437
0	0.3437
0	0.344
0	0.3437
0	0.3444
0	0.3446
0	0.3439
0	0.343
0	0.3435
0	0.3435
0	0.344
0	0.3439
0	0.3436
0	0.3431
0	0.3429
0	0.3428
0	0.3421
0	0.3414
0	0.3414
0	0.3419
0	0.342
0	0.3423
0	0.3422
0	0.3415
0	0.3413
0	0.3423
0	0.343
0	0.3427
0	0.3429
0	0.3426
0	0.3433
0	0.3429
0	0.3434
0	0.3432
0	0.3428
0	0.342
0	0.3427
0	0.3414
0	0.3411
0	0.3407
0	0.3392
0	0.3395
0	0.3402
0	0.3389
0	0.3386
0	0.3388
0	0.3383
0	0.3385
0	0.3385
0	0.3388
0	0.3389
0	0.3387
0	0.3384
0	0.3374
0	0.3378
0	0.338
0	0.3376
0	0.3378
0	0.3377
0	0.3381
0	0.3374
0	0.3374
0	0.3373
0	0.3361
0	0.336
0	0.3361
0	0.3358
0	0.3367
0	0.3367
0	0.3369
0	0.3368
0	0.3366
0	0.3362
0	0.336
0	0.3364
0	0.3368
0	0.3368
0	0.3372
0	0.3367
0	0.3368
0	0.3365
0	0.3372
0	0.3374
0	0.3379
0	0.3382
0	0.3382
0	0.3377
0	0.3383
0	0.3384
0	0.3381
0	0.338
0	0.3385
0	0.3384
0	0.3381
0	0.338
0	0.3383
0	0.3384
0	0.3381
0	0.3382
0	0.3384
0	0.3384
0	0.3382
0	0.3379
0	0.3376
0	0.3371
0	0.3364
0	0.3371
0	0.3369
0	0.3372
0	0.3376
0	0.3374
0	0.3371
0	0.3372
0	0.3384
0	0.3384
0	0.338
0	0.3388
0	0.3388
0	0.3392
0	0.3396
0	0.3397
0	0.3391
0	0.3396
0	0.339
0	0.3386
0	0.339
0	0.3388
0	0.3387
0	0.3377
0	0.3386
0	0.3385
0	0.3386
0	0.3381
0	0.3384
0	0.3382
0	0.3386
0	0.3389
0	0.3384
0	0.3382
0	0.3387
0	0.3389
0	0.339
0	0.3389
0	0.3366
0	0.3218
0	0.3243
0	0.3258
0	0.3253
0	0.3256
0	0.3274
0	0.3275
0	0.3266
0	0.3263
0	0.3261
0	0.3277
0	0.3287
0	0.3286
0	0.3277
0	0.3266
0	0.3281
0	0.3281
0	0.3299
0	0.3299
0	0.3316
0	0.332
0	0.3324
0	0.3317
0	0.3318
0	0.3371
0	0.336
0	0.3387
0	0.3378
0	0.3446
0	0.3424
0	0.343
0	0.3436
0	0.3449
0	0.3434
0	0.3451
0	0.3454
0	0.3448
0	0.3453
0	0.3456
0	0.3454
0	0.3448
0	0.3426
0	0.3433
0	0.3445
0	0.3451
0	0.3453
0	0.3435
0	0.3431
0	0.3425
0	0.3444
0	0.3433
0	0.344
0	0.3452
0	0.3453
0	0.3461
0	0.3457
0	0.3459
0	0.347
0	0.3506
0	0.3512
0	0.3512
0	0.3508
0	0.3535
0	0.3517
0	0.3525
0	0.3537
0	0.3536
0	0.353
0	0.3521
0	0.3512
0	0.351
0	0.351
0	0.3507
0	0.3505
0	0.3514
0	0.3517
0	0.3519
0	0.3534
0	0.3543
0	0.354
0	0.353
0	0.3533
0	0.3539
0	0.3535
0	0.3516
0	0.3514
0	0.3486
0	0.3486
0	0.3498
0	0.3485
0	0.3492
0	0.3482
0	0.3473
0	0.3457
0	0.3478
0	0.3459
0	0.345
0	0.3437
0	0.345
0	0.3443
0	0.3449
0	0.3431
0	0.3432
0	0.3428
0	0.3423
0	0.3428
0	0.3431
0	0.343
0	0.3425
0	0.3448
0	0.3445
0	0.3436
0	0.3452
0	0.3458
0	0.3472
0	0.3479
0	0.3492
0	0.3512
0	0.3502
0	0.3494
0	0.3487
0	0.348
0	0.3488
0	0.3491
0	0.3483
0	0.3482
0	0.3456
0	0.3465
0	0.3448
0	0.346
0	0.3475
0	0.3473
0	0.3458
0	0.3464
0	0.3474
0	0.3458
0	0.3461
0	0.3454
0	0.3447
0	0.3441
0	0.3444
0	0.3441
0	0.3451
0	0.3455
0	0.346
0	0.3461
0	0.3451
0	0.3453
0	0.3463
0	0.3464
0	0.3466
0	0.3432
0	0.3436
0	0.3424
0	0.3437
0	0.3434
0	0.3429
0	0.3427
0	0.3427
0	0.3418
0	0.3431
0	0.3427
0	0.342
0	0.3428
0	0.3422
0	0.3427
0	0.3428
0	0.3435
0	0.3436
0	0.3446
0	0.3451
0	0.3456
0	0.3465
0	0.3463
0	0.3459
0	0.3458
0	0.345
0	0.3452
0	0.3454
0	0.3452
0	0.3441
0	0.3437
0	0.3435
0	0.3442
0	0.3444
0	0.3445
0	0.3434
0	0.3436
0	0.3428
0	0.3433
0	0.3435
0	0.3432
0	0.3459
0	0.3462
0	0.3467
0	0.346
0	0.3455
0	0.3465
0	0.3479
0	0.3491
0	0.3505
0	0.3504
0	0.3497
0	0.3486
0	0.3482
0	0.3492
0	0.3491
0	0.3474
0	0.3482
0	0.3494
0	0.349
0	0.3493
0	0.3474
0	0.3476
0	0.3484
0	0.3482
0	0.3485
0	0.349
0	0.3494
0	0.3498
0	0.3494
0	0.3492
0	0.3497
0	0.3496
0	0.3488
0	0.3494
0	0.3504
0	0.3506
0	0.3507
0	0.3508
0	0.35
0	0.3492
0	0.3485
0	0.3485
0	0.3491
0	0.3491
0	0.3484
0	0.3481
0	0.3487
0	0.3479
0	0.3487
0	0.3492
0	0.3488
0	0.3492
0	0.3482
0	0.3483
0	0.3487
0	0.348
0	0.3454
0	0.3458
0	0.3472
0	0.3476
0	0.348
0	0.3482
0	0.3466
0	0.3477
0	0.3477
0	0.3478
0	0.3479
0	0.3469
0	0.3475
0	0.3485
0	0.3496
0	0.3503
0	0.3476
0	0.3457
0	0.3469
0	0.3468
0	0.3469
0	0.3463
0	0.3447
0	0.3451
0	0.3456
0	0.3466
0	0.3456
0	0.3456
0	0.3449
0	0.3456
0	0.3458
0	0.3468
0	0.3476
0	0.3468
0	0.3479
0	0.3472
0	0.348
0	0.3482
0	0.3469
