-8.96664	-8.54947	-16.7136	-44.3373	-38.2667	-48.2213	-102.975	-2.14645	-45.913	20.5988	20.39	24.5706	-89.0923	-57.873	-42.2831	-32.2734	-26.2621	-25.1578	-19.1386	-9.05345	2.26668	-27.5746	-13.2948	-18.7161
-94.6774	61.9818	15.3989	25.3217	-1.77785	86.0435	0.414687	-73.9259	-29.815	65.4139	72.0309	-82.2286	81.3078	-54.2834	85.0641	74.891	-69.2017	82.9677	-59.3587	-33.5413	59.1115	92.1681	32.8289	-51.9028
6.47374	17.5223	11.248	16.3	32.8901	27.3623	-66.5569	25.2292	6.95463	32.73	31.613	33.8973	-20.5604	61.4154	49.4664	-3.00454	18.7167	12.7067	3.01028	13.886	-1.01504	-5.71754	19.7288	13.3427
15.8466	24.7194	21.6175	9.00579	21.0036	8.40481	-40.5348	37.767	40.6393	37.5277	36.8115	34.1623	-14.6531	34.7988	41.6624	-0.968568	19.6607	22.5401	-15.8582	-1.27034	1.98676	-3.44701	18.6348	16.7794
-10.0797	-5.72144	-7.48274	-46.6448	-43.3023	-48.1993	-39.3274	-4.99934	-18.4778	44.3388	45.1037	45.9523	-24.1804	-12.4777	-23.9055	-27.5569	-20.1317	-17.3181	-6.58764	-3.4155	-3.29965	-16.4595	-9.70023	-13.3723
-5.67694	-6.29295	3.50975	-41.3336	-47.3905	-36.1095	13.5693	-86.4724	-71.9882	52.711	52.3209	48.3009	-5.49275	-39.8827	-52.1412	-20.8636	-25.5918	-26.6599	7.54043	-5.77144	-12.5603	-4.39107	-19.3676	-16.2059
13.3937	8.63772	14.9287	20.9841	11.9745	25.1949	44.2975	-13.9591	13.844	44.619	45.2484	46.1205	32.254	1.2678	26.1149	28.6009	10.4995	11.7459	8.46979	9.41264	14.7109	10.8712	-6.19565	2.83107
17.5204	-89.391	-80.1528	20.7173	-99.2303	-44.0712	16.7003	-4.51248	88.1895	49.9553	-97.2971	69.6355	-88.9723	67.0586	-76.3322	78.2132	-92.6547	-75.0582	-60.26	18.3672	38.2422	-60.7441	-57.8785	-82.3801
-5.38971	-10.6607	-8.64651	-41.8493	-49.4682	-49.2222	20.5276	-23.9337	-34.7798	33.769	33.9963	34.363	3.75361	-23.6935	-31.0257	-8.7556	-17.5357	-17.2427	5.00698	-1.77002	-1.31545	-4.57414	-13.7442	-15.0769
-3.71554	-6.64026	-61.3458	96.2068	96.549	-49.8809	6.61033	34.3044	-10.903	-43.751	-98.6968	78.4017	-66.642	48.0743	-90.604	53.1435	-62.2375	-28.1699	-33.912	-17.2859	-18.3601	-23.4505	57.557	-80.1927
