14.6175	11.8524	-6.97535	10.5943	29.4962	-4.39597	-44.6748	71.0959	-17.6178	57.194	57.2475	59.9681	-14.7355	83.4194	-11.8755	-26.2419	18.5637	11.0919	30.1409	31.569	-6.37302	-3.8874	24.3623	-5.03073
-98.3027	58.4896	-60.5238	102.981	-49.1883	14.0144	72.009	-65.0888	-69.79	96.1227	36.7306	-85.1871	-65.4474	-59.4195	91.6335	-61.2926	-35.012	-48.0974	71.1379	85.3604	13.2062	95.6119	-25.0551	-87.6479
17.6775	-29.3424	-30.9629	9.20645	39.9807	-11.1973	41.3893	9.89385	-49.5069	43.3903	-63.5533	77.8687	44.8768	-4.94224	19.3169	-38.0338	-57.3019	-3.08303	67.1957	-73.2424	-20.2909	-48.4215	78.0031	62.4135
48.0959	-92.8501	51.654	57.0461	-31.1488	-30.9808	-89.3102	32.0455	36.5255	-62.198	-48.0471	77.6428	78.6373	-72.484	62.9471	41.0588	83.0035	5.10809	49.8423	-55.2884	16.4888	30.0171	-41.1153	56.6882
26.8464	30.4239	17.4721	56.5019	64.118	39.422	13.3811	78.5209	24.4526	60.4065	57.0182	57.1531	29.3627	83.4883	29.4713	19.033	33.5782	12.9191	13.9442	11.5795	-0.827355	13.2866	32.2391	13.442
28.6758	24.6576	22.7647	61.4358	51.4722	46.2697	66.7415	48.726	22.2625	50.1243	52.2795	54.0207	77.6826	59.8553	37.3394	20.2658	14.2871	11.5666	8.90101	-1.92269	-6.10918	25.156	18.1023	10.7219
90.4413	-65.4439	83.8737	76.2079	-35.578	32.1613	35.1404	-90.0178	-62.8337	-36.8539	-74.3878	66.6014	-77.3022	-9.01825	-39.6101	14.8377	88.6244	34.1495	-24.0541	88.9341	-1.15203	-40.706	38.1263	-88.1534
-71.153	-52.6833	-0.977674	2.75842	4.02943	-53.1729	-8.30574	85.5385	-42.3163	-62.9954	39.4252	-83.95	3.41919	-44.8121	99.8604	13.8154	59.5733	91.9603	-8.49108	51.4015	32.9313	-3.76114	99.641	-21.084
28.0062	28.0957	27.9802	53.2489	52.2701	50.7177	35.7227	37.7139	28.6564	51.1462	52.2739	51.9789	42.9867	44.9185	35.2776	27.3972	18.071	16.6298	-3.21445	-5.89719	-7.2689	16.52	15.8073	13.4235
2.21467	-5.83521	-4.14854	7.48298	-3.20387	-6.53749	-58.0608	66.0266	-39.066	46.166	41.2127	52.9488	31.4634	-14.2259	44.4023	-3.80781	-11.2718	-11.0539	-15.0872	-4.49492	22.4122	-4.61395	0.295775	3.22694
-13.8779	-4.82226	13.1284	4.23905	-2.51851	23.723	73.4274	-114.296	65.7067	57.9288	61.509	54.0678	15.2869	-28.6605	11.3804	20.0624	-17.0829	-8.68411	-11.0421	-9.22094	11.3838	9.01482	-17.4824	9.61903
-68.4453	-78.3244	98.6112	-21.4404	-44.7079	25.7044	90.5455	-90.3518	-26.4041	75.8183	-105.191	45.1861	29.2973	105.552	-1.18293	-28.4916	-17.0759	-20.526	-6.65208	79.4686	56.4334	71.1695	97.5779	-86.4264
37.5424	-65.0918	54.4995	-86.0149	63.7669	-37.6424	21.257	25.5387	-2.10072	-30.3472	-55.0201	53.2801	66.9625	48.5514	20.3196	-99.544	40.9528	-61.0497	-84.2052	55.1485	-30.4	98.2595	20.1208	-72.3055
-9.54975	61.8781	68.1891	-95.6182	84.3366	-58.3059	-10.4882	-62.8751	62.558	91.533	-68.3565	76.7622	-21.9202	-18.6014	16.4661	68.1905	36.5088	-67.0534	-80.8706	-64.9165	74.1587	-61.1504	94.4266	31.8041
31.4536	22.0879	25.3225	59.1435	42.5402	51.7919	62.0066	2.29001	51.2209	59.85	59.9789	60.2096	68.3787	8.93188	51.0276	22.7079	13.7963	22.4446	-5.75861	-3.85497	7.09791	23.4109	6.0074	18.8517
