T_STAMP	Open	High	Low	Close	Volume	ClCl	MAX_RET	PCD	EMAC	SMAC	RSIC	EMA	SMA	SAR	BB_MID	RS	PC	HISTOGRAM	OBV	ROC	STOCH	RSI	WPR	MFI	CCI	ATR	ADX	ARN	STD	OSC	oEMAC	oSMAC	oRSEC	oRSIC	oSTC	oRSI	oWPR	oMFI	oPCZ	oADX	oARN	oOSC
1678117500	1572.45	1583.49	1572.4	1578	14770.0341	0.00353590598051423	0.353590598051433	61.132167822859	37.0169385829587	20.345367798352	91.8155205311384	12.6451942728042	12.614125529557	24.1835173999001	27.3490579431932	14.421056175539	14.421056175539	7.74069639113067	-15.7215233304143	86.1111393615044	-2.31940887443908	47.47385805575	46.8280871670704	58.1308963874682	214.569454516741	23.7828395139435	50.7633273775705	100	3.7763610460336	105.276315789474	0.44616	-0.123126	251.42	0	0	66.121325	57.638889	60.252638	0	12.339229	0	-18.1818181818182
1678118400	1578	1580.83	1575.25	1577.8	5457.1658	-0.00012674271229407	-0.30481622306717	60.566069996151	42.6310202331763	30.063689431782	80.1993715270011	8.05940483657121	4.73693725144423	22.7900384827501	25.2825119780202	14.1458204302545	14.1458204302545	8.69957509695938	-7.27851351178281	78.3259765047895	9.72505920758545	46.0500815159488	44.8910411622274	42.3446850638218	189.336979060952	24.6129859745503	55.1166485479818	86.6666666666667	4.29335288556624	105.263815789474	0.513412	-0.139038	261.2258	0	0	62.951368	56.095679	43.585416	0	12.900422	0	-18.1818181818182
1678119300	1577.79	1578.21	1573.21	1573.41	3791.0024	-0.002782355178096	-0.292178983394594	50.9289249065901	38.5532227814549	28.3147228286475	-8.38395095920789	-2.69445233077155	-8.25438464399894	15.6612511757172	12.0346211173845	8.09559207685731	8.09559207685731	8.2042154159167	-1.87957714463393	40.0569866269596	-5.96830160323955	18.9123795586632	-1.86963112683121	38.706400388457	123.205437619728	25.1885486444997	55.3949516296708	86.6666666666667	4.37255977660683	105.263190789474	0.533298	-0.156779	263.20055	0	0	8.444491	22.222222	28.117967	0	13.305109	0	-18.1818181818182
1678120200	1573.41	1574.19	1571.95	1573.19	4396.469	-0.000139823695031849	-0.0139823695031827	42.51114357255	35.0723710513112	16.4361241776152	-11.7522162838212	-2.2014398036135	-4.44228969487371	14.3173049320799	10.1981099450928	7.7919475520547	7.7919475520547	7.58844425371989	3.01588572483395	24.5662840094329	-23.3895885238375	17.731765997973	-9.92529348986079	28.5421511645324	82.7376535085552	24.4096792502426	53.6661608261726	86.6666666666667	4.23662940909399	105.263159539474	0.547569	-0.186971	264.72585	0	0	6.306082	20.524691	13.417317	0	13.614236	0	-18.1818181818182
1678121100	1573.2	1578.07	1572.26	1576.24	5108.8499	0.00193873594416427	0.193873594416438	46.9482223483808	37.3097918093036	9.96851695499313	23.7211558315809	4.1391678331882	5.40366221669263	17.5197220023139	16.9415482774628	11.9977834775994	11.9977834775994	7.71664800027407	-1.24558606123323	36.0365330988088	-26.6831437050036	28.3522667556296	19.2650334075726	31.2140568883032	133.516113551452	25.2551199099466	54.1248535867711	86.6666666666667	4.21673760151139	105.263157976974	0.58563	-0.211535	269.05705	0	0	29.450074	44.058642	26.533968	0	14.062664	0	-18.1818181818182
1678122000	1576.24	1576.63	1574.07	1576.02	2375.1351	-0.000139572653910625	-0.168121605846831	47.6226686973569	37.886354414585	12.1281628222197	17.865204729807	2.35499342722184	2.39806934475699	16.2487629013976	14.5696015973174	11.6946841578293	11.6946841578293	7.62245663633526	1.86755813526858	44.6420795960023	-10.9730301875959	27.0779117942992	3.3009708737864	27.7597408072378	124.955304502207	24.614702709044	54.5180188101413	83.3333333333333	4.07935828286754	105.263157898849	0.615998	-0.227526	272.83565	0	0	26.740223	42.361111	27.430662	0	14.49828	0	-18.1818181818182
1678122900	1576.03	1576.52	1573.91	1574.2	1491.9448	-0.00115480768010556	-0.15418586058553	39.8507209463541	34.8065235177026	12.5527883826617	-17.5167684004393	-1.77562855642145	-3.54824034009894	12.8061049931012	8.06371492500227	9.18560210957323	9.18560210957323	6.9424832933774	3.60002190529465	21.3033259690398	-2.95557094602009	16.7507727262346	-20.2588996763746	20.6851324152718	96.0828259910166	24.0672100534329	54.5576975916921	50	3.85738107399309	105.263157894942	0.625279	-0.228656	273.5921	0	0	4.933632	28.317901	14.518101	0	14.910452	0	-18.1818181818182
1678123800	1574.2	1575.86	1573.25	1575.34	1432.6373	0.00072417735992869	-0.0387498411891835	37.8452101038175	34.2139719732502	8.39876778533612	-1.58250740313432	0.91214910857527	0.422734530795888	13.4775467080467	9.89956455795249	10.7575641452703	10.7575641452703	6.54259014987247	0.760267420743734	27.7785902221517	-4.06132067341215	21.0772111379604	-5.5016181229782	23.4990439697566	88.2644365670219	23.5153693288652	53.2645706394465	50	3.68609196846742	105.263157894747	0.641798	-0.216845	275.4485	0	0	15.820309	37.114198	19.175609	0	15.264861	0	-18.1818181818182
1678124700	1575.35	1575.57	1572.76	1574	2928.9529	-0.000850610027041676	-0.111087130397248	30.2003579661342	31.2109628256853	3.44327551125018	-27.0710478819776	-1.85591510997311	-1.41614668521368	10.7610363064984	4.83584997414579	8.90970192376034	8.90970192376034	5.75859219894128	2.39128786365074	17.2321195858149	-10.6338607027024	13.6036558346408	-22.8478964401292	16.0788914580302	66.8159968962114	23.1294756281062	51.1290407102055	50	3.29466003557273	105.263157894737	0.642856	-0.188321	275.12795	0	0	-0.286311	16.166078	1.64922	0	15.574767	0	-18.1818181818182
1678125600	1574.01	1575	1572.26	1573.59	2440.4488	-0.000260482846251686	-0.026048284625164	22.511972558888	28.2090078048382	1.28877169363738	-33.1629328987905	-1.99177836640857	-1.98667068473025	9.35741514182501	2.52373811418471	8.34399692855025	8.34399692855025	4.90759892527991	3.74251080305394	11.8907212346731	-10.9206746198846	11.3391344505136	-28.155339805826	1.7737421769764	51.0889376132181	22.7267100026195	48.2008056500132	50	2.90212934756535	105.263157894737	0.638294	-0.161193	274.13145	0	0	-5.130347	12.54417	6.148589	0	15.8404	0	-18.1818181818182
1678126500	1573.58	1577.08	1573.4	1576.18	1615.9432	0.0016459179328796	0.164591793287969	25.0856472321492	30.1003351138038	0.906294356203279	5.80047942766397	3.43297204028967	4.38323511295941	12.1202597704825	8.40325014854473	11.9151242224326	11.9151242224326	4.7704427119071	2.0668628244673	40.3686486911603	-8.24193077106395	21.9265096650924	-5.0287356321826	10.5736005637344	89.0870984697796	22.7363810292373	47.7954758659153	50	2.68786583556547	105.263157894737	0.655191	-0.159891	276.01095	0	0	23.164703	35.424028	4.278987	0	16.18515	0	-18.1818181818182
1678127400	1576.17	1576.28	1573.05	1574.42	1396.2123	-0.00111662373586774	-0.947861284878634	18.111721484017	28.0621989713802	0.614639029260929	-28.3065608969422	-0.946166687952699	-0.855032563230241	8.91447975762554	2.70273386481712	9.48905183095653	9.48905183095653	4.11119177092557	2.36294227738072	12.5839742555289	-7.51096812521631	12.1278345177362	-30.3160919540214	-2.6024447923496	61.1358779864609	22.6013469658042	46.6169159974124	50	2.54680014920685	105.263157894737	0.652842	-0.15012	275.07395	0	0	0.998495	19.876325	-43.874601	0	16.494657	0	-18.1818181818182
1678128300	1574.41	1576.16	1573.75	1573.96	2243.9649	-0.000292171085225057	-0.83713367462304	5.71984681036113	25.6391220751979	-0.332228677959908	-35.2115953544575	-1.47694886864613	-2.46422830764505	7.52779310042982	0.826473189652501	8.85451767975163	8.85451767975163	3.36668568123357	3.47928028341857	-25.6348571199538	-8.02052861490696	9.6475695731516	-36.9252873563208	10.2650503501284	58.2649789118438	22.0867913220122	45.6067218244098	50	2.4606358426228	105.263157894737	0.644763	-0.142691	273.4217	0	0	-4.397845	13.638423	-22.322355	0	16.795321	0	-18.1818181818182
1678129200	1573.96	1574.62	1573.11	1574.28	1791.9806	0.00020330885155917	-0.808152684947523	-2.34600262441737	24.2637259398345	-4.55081367577929	-27.2232516759075	-0.396062022438325	0.165524338048899	7.24364754972513	1.06912256293103	9.29595236925311	9.29595236925311	2.76542223958422	1.21911646609915	-22.3344678005066	-15.2918346418528	11.1204360766092	-59.6187175043338	1.98601541271999	41.4354400621459	21.1901149777098	42.9349264917564	50	2.2222224798611	105.263157894737	0.638466	-0.148391	272.16335	0	0	0.059726	16.386745	-16.613703	0	17.039182	0	-18.1818181818182
1678130100	1574.29	1574.71	1563	1566.95	12408.4607	-0.00465609675534207	-0.828315166298242	-46.9588133552292	11.1912245640728	-13.9467132077052	-162.839076808167	-13.7872230803107	-13.2280399939916	-22.8009317086496	-18.9256255119291	-0.838244522864578	-0.838244522864578	0.350492831184191	10.5299142831661	-41.1418379555251	-17.5511454614001	-20.7486126035586	-55.6926528323044	-53.5242959903584	-82.7764673542418	25.1065201593823	-44.2959641685941	50	2.61629179374166	105.263157894737	0.566282	-0.155206	262.1288	0	0	-53.967149	-50.158874	-35.491235	0	16.639915	30.28169	-18.1818181818182
1678131000	1566.94	1567.18	1564.62	1565.44	2439.3697	-0.00096365550911004	-0.364402182584003	-79.6838284349624	0.213797434448207	-24.7831773423782	-177.644869818183	-11.9911576050613	-9.56068166193023	-24.894491956484	-22.308265746721	-2.93180477069907	-2.93180477069907	-1.98848346898172	10.4697422606717	-49.3847044786655	-14.561705404919	-25.4894041009836	-67.9158448389212	-50.4360302721996	-115.43280780934	24.5037726923273	-45.4625678915977	50	3.13090482129367	105.263157894737	0.486752	-0.150278	251.05455	0	0	-59.387909	-63.867453	-61.616268	0	16.252056	30.28169	-18.1818181818182
1678131900	1565.44	1570.14	1564.27	1566.19	4451.7116	0.000479098528209265	-0.268295175797223	-93.9271061793925	-5.60500723848825	-36.8781588452161	-145.364264731284	-6.609817367871	-0.00924311054866713	-23.5733900906652	-19.7551511142909	-1.89170467057603	-1.89170467057603	-3.64081554087742	4.8182307698546	-63.9634567186143	-7.00355997727669	-21.5985809820436	-57.6642335766414	-32.037209868466	-79.7401037378178	25.4197135817858	-42.1172365177171	40	3.48163610964729	105.263157894737	0.420828	-0.154158	241.3475	0	0	-48.934608	-57.058557	-52.012845	0	16.019958	30.28169	0
1678132800	1566.19	1567.81	1564.02	1565.25	3429.3319	-0.000600182608751165	-0.316053607799823	-99.7814740612455	-10.7851376652016	-36.888847663231	-152.577844944678	-6.1469462514849	-1.04497412742254	-24.598833753434	-21.5020988881365	-3.1953759056979	-3.1953759056979	-5.16318787133746	5.94496358785866	-68.5712606721278	-1.98392271137454	-24.7478141980316	-70.1393497013934	-30.5683152005118	-84.4275637830595	25.3477224446365	-39.4645127317891	40	3.87838403848818	105.263157894737	0.352353	-0.164303	231.0322	0	0	-53.519381	-65.592374	-54.53606	0	15.780524	30.28169	0
1678133700	1565.26	1565.56	1562.74	1563.33	2614.7359	-0.0012266411116435	-0.256189107171378	-94.8547637794716	-17.0829448594619	-35.6959848197075	-177.380266675458	-7.65500320078023	-4.4240402589052	-26.9886056551347	-25.8445497438568	-5.86062822443788	-5.86062822443788	-6.81019514452982	6.13577728755608	-69.2904513456938	-0.221923445406289	-30.857049681792	-91.771269177128	-50.3121914666664	-99.1829020664018	24.8545363895419	-38.3186278652191	-60	4.35923878102588	105.263157894737	0.273151	-0.176049	219.3177	0	0	-61.903079	-83.02315	-55.942278	0	15.476349	30.28169	0
1678134600	1563.33	1564.78	1562.5	1564.78	2195.845	0.000927507308117859	-0.133688984411475	-90.1713098178602	-18.5291326359202	-33.8660408183205	-120.55660041096	-2.41950821953866	0.906736674192204	-24.5609784398043	-20.7770833364642	-3.84750514416739	-3.84750514416739	-7.64817473480483	2.37310118570299	-67.2588296560139	1.71061293509229	-22.7521383212202	-68.7242798353912	-50.9997557233496	-87.3435085842285	24.0985930865777	-37.5527976611584	-63.3333333333333	4.67384453635334	305.263157894737	0.214325	-0.18317	210.1559	0	0	-39.156538	-69.859283	-43.225009	0	15.16743	30.28169	18.1818181818182
1678135500	1564.77	1564.88	1560.75	1561.24	2631.9464	-0.00226229885351292	-0.226229885351293	-85.7191013956034	-24.9743703792923	-36.1693230666681	-174.277022275581	-8.17429338264545	-5.21724094063507	-28.9279730625372	-28.4480780924173	-8.76558987531293	-8.76558987531293	-9.14609665089384	2.58235502047346	-81.3977268217325	0.813939286876644	-33.569869690457	-93.998775260257	-52.2500461189318	-101.182802753556	24.3175275682972	-38.4115101164351	-66.6666666666667	5.03456301480079	315.263157894737	0.129863	-0.16769	198.2693	0	0	-56.897559	-95.690413	-43.489181	0	14.77021	30.28169	18.1818181818182
1678136400	1561.24	1562.38	1559.41	1562.14	2832.7995	0.000576464861264281	1.02674796956265	-81.4867207641953	-27.3039180284175	-33.1547484749486	-133.688187442398	-3.78179589624885	-1.61217336070353	-26.9412156032066	-23.6439660778709	-7.51417299830524	-7.51417299830524	-9.95665432343593	-0.320409876401567	-73.0295713514817	2.08408431162685	-28.6376571971998	-69.1001697792864	-53.7025335950972	-104.962494929978	23.9255790879119	-40.145862150223	-70	5.17702991588806	315.763157894737	0.061903	-0.151572	188.0745	0	0	-44.080446	-77.325581	-53.703789	100	-14.384294	30.28169	27.2727272727273
1678137300	1562.13	1563.53	1561.42	1562.98	1935.0463	0.000537723891584463	0.968543152342292	-76.9957757383853	-27.0626439129679	-32.1307882765639	-99.2095180202561	-0.964799146667509	2.39028039976411	-24.8579980446041	-19.6084616384117	-6.34683422864448	-6.34683422864448	-10.2455221881704	-1.78174882042404	-84.0994265966533	1.86227358034235	-24.0340765645608	-59.5925297113756	-43.9641683653428	-81.2214957619239	23.1689443751715	-39.2601091855479	-70	5.37974107183607	315.788157894737	0.008368	-0.141636	179.429	0	0	-32.00298	-70.348837	-44.425118	100	13.999653	30.28169	27.2727272727273
1678138200	1562.98	1568.62	1562.97	1565.22	2462.4878	0.00143315973332991	0.914279133450202	-65.4268199307403	-22.8964681774722	-21.444590359572	-34.9083261707023	3.50254586715102	4.92317684027813	-20.8593874756049	-12.3504450000327	-3.23699532532965	-3.23699532532965	-9.75180849340022	-4.01139935880112	-58.6056129496093	8.68622682067845	-12.4746642857348	-34.2388228636106	-32.907167498723	-37.9468365671662	24.0615995941041	35.7460292499346	-70	5.42266251485374	315.789407894737	-0.019758	-0.128017	174.1954	0.341078	0	-4.083738	-51.744186	-43.667758	100	13.879395	30.28169	27.2727272727273
1678139100	1565.22	1566.91	1564.41	1566.72	1156.7575	0.000958331736113704	0.769859828011395	-52.4291202003899	-17.4823775169984	-9.2216228945011	-1.02646027099088	5.10685401175158	4.84445756959389	-17.91693683611	-6.87465523163155	-1.15700090441437	-1.15700090441437	-8.85154224440749	-4.38478932048435	-46.104746900264	14.6828028816248	-5.3914857741742	-13.3372851215176	-34.323520790069	-32.7928409494486	23.4613013136128	32.7339607336946	-70	5.23230663761213	315.789470394737	-0.031613	-0.104464	171.03535	0.565	0	11.036429	-39.285714	-36.725068	100	13.762572	30.28169	27.2727272727273
1678140000	1566.72	1570.14	1566.64	1569.64	2325.6979	0.00186376633986929	0.673381331699343	-34.773691599214	-9.03412898958066	4.98424092391217	47.7900929110693	8.79124828504564	6.77481992160087	-13.0366764664455	2.14852251561806	2.88634951952104	2.88634951952104	-7.27361751916114	-5.19663076289717	-29.5173119476111	20.8276727421113	6.8998763797768	22.1492537313434	-25.3078173919562	14.9972171647463	23.3376884382417	33.0614810261628	-70	4.99027742214799	415.789473519737	-0.016355	-0.102186	171.3132	0.989784	0	33.577005	-15.033223	2.10078	100	13.795422	30.28169	27.2727272727273
1678140900	1569.64	1569.65	1568.22	1568.98	982.3676	-0.000420478581075967	0.486098723274119	-25.3873621112724	-4.58434823106293	13.9006799960451	32.7857140874782	4.64192473104593	1.47652041319251	-13.1378151699207	1.1424137276245	1.97309986750465	1.97309986750465	-6.12023635892528	-3.30671744412097	12.9467193690669	22.1720865260597	3.948936868967	25.0980392156858	-28.958282402602	18.3793532522497	22.3308409941774	33.3422127054212	-70	4.8347133058745	120.789473675987	-0.008488	-0.065184	170.7316	0.890733	0	24.987619	-20.51495	14.892115	100	13.827334	30.28169	27.2727272727273
1678141800	1568.97	1571.33	1568.71	1569.89	1535.2938	0.000579994646203286	0.528368749123632	-16.5638905237884	-0.19798032281577	21.4898970090171	44.3933832697417	4.7720743289404	1.0698066963253	-11.090699974011	4.33065346690632	3.23217714564716	3.23217714564716	-4.89602518790125	-3.23657673462145	28.3861857481238	22.1387230956573	7.7309354544456	36.9934640522882	-21.4373065067516	40.0150796818579	21.9158374945095	34.9243229402737	-70	4.59071769988093	106.039473683799	0.006601	-0.029439	171.16755	1.022204	0	32.200903	-12.956811	4.591917	100	13.932101	30.28169	27.2727272727273
1678142700	1569.89	1570.13	1568.2	1569.38	2340.5591	-0.000324863525469898	0.470096630974137	-12.4617790256443	1.78219821527251	20.0473572002801	31.4652476308277	2.24036480042405	-0.101466470729696	-11.0315766461341	3.59436445399635	2.52663035381612	2.52663035381612	-4.00441675611993	-0.197002059209418	20.3471847260417	16.4145984781733	5.2301702042474	67.2818791946334	2.3280351578496	20.8389447878407	21.2354516531243	35.2758113290238	-70	4.40865126767814	105.30197368419	0.015572	-0.006197	170.8626	0.944416	-6.290041	24.170653	-17.192691	9.517498	100	14.002341	30.28169	27.2727272727273
1678143600	1569.38	1572	1568.21	1570.36	4183.8628	0.000624450419910882	0.502746307458988	-6.96049948481553	4.61672664820353	20.6435939881983	45.0576214304092	3.3003540877376	1.33689924374758	-8.93403559968099	6.78002096002713	3.88218401777102	3.88218401777102	-3.00041675859285	-3.0296128312894	32.5933679491008	11.0416507364048	9.5739389041378	73.9475774424128	21.122442864147	38.8187789004353	21.4302275774773	37.1191439193198	-70	4.25854937155836	205.26509868421	0.032195	0.000429	171.7206	1.087467	-3.788085	33.486862	-9.053156	36.587404	100	14.152371	30.28169	27.2727272727273
