17.7716	-70.5877	33.2813	-76.7256	-10.8111	-59.9802	47.8252	-73.3874	26.7685	19.2884	-95.5169	-0.893009	16.855	-55.677	98.637	-81.2575	-65.4268	62.4748	94.1957	-58.6712	-65.7202	-39.6454	-84.7328	27.0877
28.6471	100.44	-91.6671	-76.426	100.968	-62.8298	-79.2109	-16.1695	-89.6854	-32.2824	45.4892	-83.5035	-74.259	-82.4775	-7.14092	65.721	19.0114	78.7277	-55.8806	32.2839	-18.3212	-51.3239	95.5695	87.5229
-28.7535	28.1858	-82.3728	-68.6125	45.8121	-5.22354	18.8217	22.7027	32.5842	-10.7493	74.9793	43.7184	13.2854	38.2155	-87.6575	51.6561	-62.7796	60.6934	56.3015	50.8337	35.7001	-8.86797	-69.262	54.0145
-22.3988	-8.46985	-17.9487	-57.2019	-43.675	-64.2207	-69.3462	52.8188	-28.0373	59.408	56.294	55.0988	-26.452	22.7477	-49.7896	-21.7434	-29.7891	-25.5044	20.5138	10.3635	-15.7068	-26.6799	-4.13748	-29.4081
16.6144	14.7542	9.40042	14.9278	35.8341	21.5296	-3.84004	63.8302	14.2123	51.6231	50.0882	51.4456	3.10337	64.5107	10.3047	6.31376	26.4891	14.9029	6.25473	14.6479	-3.79046	2.47364	25.5484	11.527
-10.3994	-16.8494	-14.5414	-70.6684	-63.4333	-67.8145	-86.6166	-24.5755	14.275	33.0224	35.8588	38.4923	-45.7259	-25.1776	3.63891	-44.2103	-34.8896	-31.6785	1.91305	9.94027	12.6157	-18.3665	-13.0434	-7.50326
89.7925	-18.503	48.1364	-48.2297	29.0871	77.7089	27.1744	-41.7721	45.1603	39.9136	62.9362	-61.0947	11.444	-66.8007	-46.9652	-46.9695	-92.0394	32.4785	-12.8112	-64.6402	-30.0236	-29.0559	-13.8225	82.8166
-7.17261	-15.1239	-10.9082	-40.5517	-60.1429	-59.6266	25.0243	2.56145	-67.632	46.4727	47.9167	52.9065	22.3103	-21.3444	-23.7985	-33.4098	-36.752	-24.2355	-18.738	-20.5758	-1.19538	-4.91566	-20.6843	-17.0389
13.7627	14.9721	15.7352	23.0546	15.7986	13.484	29.2667	24.8832	25.3672	34.1397	33.1993	33.7664	17.5053	20.8169	19.8766	7.4902	7.39767	3.83268	-1.82146	-1.85974	2.22752	11.1483	8.60348	8.07964
15.1792	20.6993	17.5141	38.1306	33.1602	31.5955	24.6758	27.9282	29.0997	39.2496	41.13	41.2001	5.8102	8.96598	21.7938	26.4587	18.6503	25.0761	-3.59825	-3.32129	4.68705	14.6683	11.4522	11.1071
-18.2684	88.0746	37.7632	85.2682	-38.4346	1.47085	34.2221	-9.55471	-4.46495	81.2793	39.4257	13.1549	74.2873	-9.70569	-92.369	11.0372	-84.7996	97.7705	24.8403	-29.5622	47.2671	-30.7381	-89.1651	49.3546
15.5688	58.6242	32.281	-96.1299	16.3934	35.1417	8.00399	-56.8918	7.63352	-95.0354	57.6961	-46.5021	-83.168	41.739	94.6119	-19.9383	10.6683	94.2947	43.8651	18.7266	94.1566	35.1506	29.5675	-69.1986
86.0508	24.1498	90.0271	-11.7177	-14.3103	57.2286	49.0645	-36.8031	-19.35	-33.0214	20.1469	-34.0218	-43.9815	39.1245	-29.3347	49.4904	-6.04568	68.0183	17.5519	78.3468	-98.5732	27.6592	-56.8678	-22.9277
14.6624	7.74859	17.7657	26.2754	13.6863	30.2884	40.2923	-22.7712	39.0593	55.1679	56.7385	55.9327	46.1937	-19.4236	51.8255	29.7874	7.35971	8.60911	-4.86221	-3.63489	9.93357	16.5231	0.0792533	16.5362
-12.5696	-8.38723	-0.290803	-67.0254	-67.8894	-43.6352	44.2168	-107.641	2.88329	54.7969	57.6261	54.2673	-13.5623	-54.2322	-7.1698	-25.2776	-21.598	-27.2089	-9.15218	-9.22629	-0.406742	-12.9601	-23.6644	-5.58039
