86.1437	-16.5773	50.2644	-14.8531	86.8108	20.2236	48.3344	8.26267	45.7146	-69.9461	20.9738	-56.0289	32.4693	-90.4491	-42.7838	-30.8561	-24.368	19.6125	-58.0885	-76.9545	-57.7074	-67.8308	13.9708	-42.4415
68.8695	-98.4503	-50.7455	-42.8923	-68.6042	97.3582	-72.7975	-24.7625	-17.6826	31.0322	-77.9126	14.1486	0.428802	68.9748	16.0292	-69.1998	-75.7216	102.81	-43.1947	-25.8045	-94.8629	102.196	102.632	64.7351
-22.4179	-4.60958	4.55847	-24.5948	-17.2604	-32.6343	-10.4587	55.3786	4.04123	67.2124	69.3742	71.7858	-24.3066	29.7969	-34.3183	-18.2598	-15.8327	-27.9815	10.1677	1.16608	-24.548	-14.2914	2.07414	-10.8186
19.0174	17.4005	8.67864	9.77392	46.1472	7.94925	-20.9828	112.93	25.5913	50.3259	43.4151	42.5058	41.2213	103.342	19.0222	17.0872	12.1182	-24.2278	3.08979	6.91144	-7.50668	-10.1956	37.3023	11.7469
-83.8246	-1.26803	-48.6197	34.212	79.4802	22.9834	-41.9917	14.6302	63.983	9.34437	-78.1423	-41.2382	35.5332	31.8933	46.8355	-96.5104	68.279	-52.9582	-57.9131	-94.9223	-101.802	-69.4768	-85.8795	81.4754
-88.2868	88.5199	33.513	9.8204	42.742	-76.5573	79.4816	56.0639	-6.11795	-56.4797	73.1517	96.3309	-76.0671	-93.3986	-90.2314	63.4484	-29.3629	37.7938	-53.7023	17.8451	-19.2442	90.9359	56.6235	29.2239
27.4113	19.9078	10.5577	-27.1161	-38.5167	-42.8831	82.5527	55.945	35.919	39.8817	40.7359	41.8907	54.4716	40.3715	21.8086	12.0176	6.24603	5.52075	13.5484	10.0694	8.22305	13.7233	3.90865	-1.22546
-58.5368	-84.6156	95.6694	88.5084	-90.1437	89.2507	47.0705	49.8566	-57.4583	31.3592	16.7926	-22.4196	14.3095	-35.4693	6.07649	-61.2561	-17.6433	-0.806549	-42.2606	-41.0459	53.7805	67.673	-34.5516	-51.8039
-19.9473	-13.5828	-11.6548	-41.5967	-28.8227	-28.23	-31.8608	31.5227	-15.2654	52.2199	50.0757	48.2912	-22.2285	7.75981	-11.5776	-41.333	-33.0009	-33.1857	-2.04188	-2.18988	-6.57033	-19.6402	-7.37507	-6.96782
13.6293	14.8778	14.1718	37.0577	17.6149	22.1985	49.5729	13.8222	8.06762	32.9427	35.631	35.4212	31.0876	16.4778	29.8168	19.4059	20.657	20.8453	-1.9053	-7.26681	-5.83239	23.2903	8.27285	5.03913
49.2428	17.6808	20.9729	18.9531	9.6353	24.2467	70.2161	-44.901	93.7103	54.7398	53.9039	50.0054	86.4093	-10.2431	47.2984	34.7091	4.21086	27.906	17.7161	10.6855	4.31464	13.0188	-17.3508	27.9357
1.84121	-11.5729	-8.7457	-16.0156	-35.1388	-18.2766	43.9768	-54.7467	51.3704	50.7217	61.8451	72.5461	-0.377806	-52.9136	-10.0906	-18.5462	-19.0937	-18.797	-2.36428	-6.40673	12.4962	13.5255	-14.3427	-17.7746
-97.7949	-130.869	-174.565	39.4265	15.9493	35.4584	154.969	-303.84	-43.981	-18.0017	-12.1894	-10.2997	-36.7768	-136.678	-53.3459	-24.4322	0.36996	54.9451	17.095	7.82508	4.3003	-2.70858	-41.372	-33.5324
71.7715	-35.6838	-100.651	27.1464	-79.0207	-72.2934	54.778	-41.7465	-20.0517	-48.4038	-80.5508	28.8711	-21.5686	83.9725	48.069	-49.5108	-45.303	33.6241	-79.7952	101.984	54.2203	48.0812	-86.7743	-20.5862
63.9043	-25.932	93.532	48.9098	-95.9209	-5.27705	16.3507	74.1183	-86.1101	41.3866	-61.9162	28.7265	73.221	-4.21686	-92.6917	-56.7271	-25.5309	26.853	60.9711	-64.5044	77.0541	-82.4442	60.7125	5.8678
